"No.","Time","Source","Destination","Protocol","Length","Info"
"1514","33.290086","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=688319 Ack=316653 Win=16384 Len=1460 [TCP PDU reassembled in 1516]"
"1515","33.290086","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=689779 Ack=316653 Win=16384 Len=1460 [TCP PDU reassembled in 1516]"
"1516","33.290086","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"1517","33.290086","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=692446 Ack=316653 Win=16384 Len=1460 [TCP PDU reassembled in 1519]"
"1518","33.290086","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=693906 Ack=316653 Win=16384 Len=1460 [TCP PDU reassembled in 1519]"
"1519","33.290086","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"1520","33.290086","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=696573 Ack=316653 Win=16384 Len=1460 [TCP PDU reassembled in 1522]"
"1521","33.290086","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=698033 Ack=316653 Win=16384 Len=1460 [TCP PDU reassembled in 1522]"
"1522","33.290086","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"1523","33.290086","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=700700 Ack=316653 Win=16384 Len=1460 [TCP PDU reassembled in 1525]"
"1524","33.290086","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=702160 Ack=316653 Win=16384 Len=1460 [TCP PDU reassembled in 1525]"
"1525","33.290086","150.171.22.12","100.86.247.80","TLSv1.2","804","Application Data"
"1526","33.290889","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=316653 Ack=684192 Win=511 Len=0"
"1527","33.291162","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=316653 Ack=687112 Win=511 Len=0"
"1528","33.291493","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=316653 Ack=689779 Win=511 Len=0"
"1529","33.291632","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=316653 Ack=692446 Win=511 Len=0"
"1530","33.291734","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=316653 Ack=695366 Win=511 Len=0"
"1531","33.291834","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=316653 Ack=698033 Win=511 Len=0"
"1532","33.292154","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=316653 Ack=700700 Win=511 Len=0"
"1533","33.292436","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=316653 Ack=703620 Win=511 Len=0"
"1534","33.294176","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"1535","33.294176","150.171.22.12","100.86.247.80","TCP","1514","[TCP Retransmission] 443  >  63394 [PSH, ACK] Seq=702941 Ack=316653 Win=16384 Len=1460"
"1536","33.294505","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=316653 Ack=704401 Win=508 Len=0"
"1537","33.294602","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 1536#1] 63394  >  443 [ACK] Seq=316653 Ack=704401 Win=508 Len=0 SLE=702941 SRE=704401"
"1538","33.359609","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=316653 Ack=704401 Win=508 Len=1440 [TCP PDU reassembled in 1539]"
"1539","33.359609","100.86.247.80","150.171.22.12","TLSv1.2","996","Application Data"
"1540","33.374783","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=704401 Ack=319035 Win=16381 Len=0"
"1541","33.505037","150.171.22.12","100.86.247.80","TLSv1.2","718","Application Data"
"1542","33.505037","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"1543","33.505409","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=319035 Ack=705096 Win=511 Len=0"
"1544","33.561819","100.86.247.80","150.171.22.12","TLSv1.2","627","Application Data"
"1545","33.571112","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=319608 Ack=705096 Win=511 Len=1440 [TCP PDU reassembled in 1548]"
"1546","33.571112","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=321048 Ack=705096 Win=511 Len=1440 [TCP PDU reassembled in 1548]"
"1547","33.571112","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=322488 Ack=705096 Win=511 Len=1440 [TCP PDU reassembled in 1548]"
"1548","33.571112","100.86.247.80","150.171.22.12","TLSv1.2","147","Application Data"
"1549","33.571517","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=324021 Ack=705096 Win=511 Len=1440 [TCP PDU reassembled in 1550]"
"1550","33.571517","100.86.247.80","150.171.22.12","TLSv1.2","1288","Application Data"
"1551","33.571620","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=326695 Ack=705096 Win=511 Len=1440 [TCP PDU reassembled in 1552]"
"1552","33.571620","100.86.247.80","150.171.22.12","TLSv1.2","1193","Application Data"
"1553","33.571713","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=329274 Ack=705096 Win=511 Len=1440 [TCP PDU reassembled in 1554]"
"1554","33.571713","100.86.247.80","150.171.22.12","TLSv1.2","1375","Application Data"
"1555","33.571791","100.86.247.80","150.171.22.12","TLSv1.2","220","Application Data"
"1556","33.573594","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=705096 Ack=319608 Win=16385 Len=0"
"1557","33.590172","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=705096 Ack=324021 Win=16385 Len=0"
"1558","33.590172","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=705096 Ack=332201 Win=16385 Len=0"
"1559","33.671241","150.171.22.12","100.86.247.80","TLSv1.2","405","Application Data"
"1560","33.672474","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"1561","33.672649","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=705478 Win=510 Len=0"
"1562","33.732345","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=705478 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1564]"
"1563","33.737473","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=706938 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1564]"
"1564","33.737473","150.171.22.12","100.86.247.80","TLSv1.2","1425","Application Data"
"1565","33.737473","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=709769 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1567]"
"1566","33.737473","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=711229 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1567]"
"1567","33.737473","150.171.22.12","100.86.247.80","TLSv1.2","266","Application Data"
"1568","33.737473","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=712901 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1570]"
"1569","33.737473","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=714361 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1570]"
"1570","33.737473","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"1571","33.737473","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=717028 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1573]"
"1572","33.737473","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=718488 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1573]"
"1573","33.737473","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"1574","33.737473","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=721155 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1576]"
"1575","33.737473","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=722615 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1576]"
"1576","33.737473","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"1577","33.737473","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=725282 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1579]"
"1578","33.737473","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=726742 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1579]"
"1579","33.737473","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"1580","33.737473","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=729409 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1582]"
"1581","33.737473","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=730869 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1582]"
"1582","33.737473","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"1583","33.737473","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=733536 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1585]"
"1584","33.737473","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=734996 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1585]"
"1585","33.737473","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"1586","33.737473","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=737663 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1588]"
"1587","33.737473","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=739123 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1588]"
"1588","33.737473","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"1589","33.737473","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=741790 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1605]"
"1590","33.737473","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=743250 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1605]"
"1591","33.738817","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=708398 Win=511 Len=0"
"1592","33.738993","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=711229 Win=511 Len=0"
"1593","33.739105","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=712901 Win=511 Len=0"
"1594","33.739248","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=715821 Win=511 Len=0"
"1595","33.739351","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=718488 Win=511 Len=0"
"1596","33.739429","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=721155 Win=511 Len=0"
"1597","33.739506","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=724075 Win=511 Len=0"
"1598","33.739582","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=726742 Win=511 Len=0"
"1599","33.739672","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=729409 Win=511 Len=0"
"1600","33.739746","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=732329 Win=511 Len=0"
"1601","33.739823","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=734996 Win=511 Len=0"
"1602","33.739908","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=737663 Win=511 Len=0"
"1603","33.740031","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=740583 Win=511 Len=0"
"1604","33.740184","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=743250 Win=511 Len=0"
"1605","33.740769","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"1606","33.740769","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=745917 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1608]"
"1607","33.740769","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=747377 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1608]"
"1608","33.740769","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"1609","33.740769","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=750044 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1611]"
"1610","33.740769","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=751504 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1611]"
"1611","33.740769","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"1612","33.740769","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=754171 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1614]"
"1613","33.740769","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=755631 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1614]"
"1614","33.740769","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"1615","33.740769","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=758298 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1617]"
"1616","33.740769","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=759758 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1617]"
"1617","33.740769","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"1618","33.740769","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=762425 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1620]"
"1619","33.740769","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=763885 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1620]"
"1620","33.740769","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"1621","33.741513","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=745917 Win=511 Len=0"
"1622","33.741764","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=748837 Win=511 Len=0"
"1623","33.741854","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=766552 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1625]"
"1624","33.741854","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=768012 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1625]"
"1625","33.741854","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"1626","33.741854","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=770679 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1629]"
"1627","33.741911","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=751504 Win=511 Len=0"
"1628","33.741854","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=772139 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1629]"
"1629","33.741854","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"1630","33.741854","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=774806 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1632]"
"1631","33.741854","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=776266 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1632]"
"1632","33.741854","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"1633","33.741854","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=778933 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1635]"
"1634","33.741854","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=780393 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1635]"
"1635","33.741854","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"1636","33.741854","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=783060 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1638]"
"1637","33.742019","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=754171 Win=511 Len=0"
"1638","33.741854","150.171.22.12","100.86.247.80","TLSv1.2","60","Application Data"
"1639","33.742373","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=757091 Win=511 Len=0"
"1640","33.742534","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=759758 Win=511 Len=0"
"1641","33.742695","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=762425 Win=511 Len=0"
"1642","33.742785","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=765345 Win=511 Len=0"
"1643","33.742854","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=768012 Win=511 Len=0"
"1644","33.742934","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=770679 Win=511 Len=0"
"1645","33.743023","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=773599 Win=511 Len=0"
"1646","33.743228","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=776266 Win=511 Len=0"
"1647","33.743439","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=778933 Win=511 Len=0"
"1648","33.743503","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=781853 Win=511 Len=0"
"1649","33.743556","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=784520 Win=511 Len=0"
"1650","33.744635","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"1651","33.744761","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=784557 Win=511 Len=0"
"1652","33.795936","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=784557 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1653]"
"1653","33.796495","150.171.22.12","100.86.247.80","TLSv1.2","654","Application Data"
"1654","33.796495","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=786617 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1657]"
"1655","33.796895","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=786617 Win=511 Len=0"
"1656","33.797094","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=788077 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1657]"
"1657","33.797094","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"1658","33.797094","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=790744 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1659]"
"1659","33.797094","150.171.22.12","100.86.247.80","TLSv1.2","326","Application Data"
"1660","33.797296","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=789537 Win=511 Len=0"
"1661","33.797414","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=792204 Win=511 Len=0"
"1662","33.797665","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"1663","33.798035","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=792507 Win=510 Len=0"
"1664","34.080218","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=792507 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1668]"
"1665","34.080218","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=793967 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1668]"
"1666","34.080218","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=795427 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1668]"
"1667","34.080528","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=332201 Ack=795427 Win=511 Len=0"
"1668","34.083242","150.171.22.12","100.86.247.80","TLSv1.2","135","Application Data"
"1669","34.083242","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=796968 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1671]"
"1670","34.083242","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=798428 Ack=332201 Win=16385 Len=1460 [TCP PDU reassembled in 1671]"
"1671","34.083242","150.171.22.12","100.86.247.80","TLSv1.2","521","Application Data"
